concept,period,cik,val,end
Assets,CY2023Q4I,1024795,1590400000.0,2023-12-30
Assets,CY2023Q4I,1026655,213377000.0,2023-12-31
Assets,CY2023Q4I,1027838,281438000.0,2023-12-31
Assets,CY2023Q4I,1029199,5894400000.0,2023-12-31
Assets,CY2023Q4I,1031296,48767000000.0,2023-12-31
Assets,CY2023Q4I,1032220,4016861000.0,2023-12-31
Assets,CY2023Q4I,1032975,3659939000.0,2023-12-31
Assets,CY2023Q4I,1034760,51300499.0,2023-12-31
Assets,CY2023Q4I,1034842,117225000.0,2023-12-31
Assets,CY2023Q4I,1035267,15441500000.0,2023-12-31
Assets,CY2023Q4I,1037038,7004500000.0,2023-12-30
Assets,CY2023Q4I,1037646,3355555000.0,2023-12-31
Assets,CY2023Q4I,1037676,2484173000.0,2023-12-31
Assets,CY2023Q4I,1037976,16064800000.0,2023-12-31
Assets,CY2023Q4I,1039280,57471586.0,2023-12-31
Assets,CY2023Q4I,1039399,1106794000.0,2023-12-30
Assets,CY2023Q4I,1040130,173350000.0,2023-12-31
Assets,CY2023Q4I,1040161,95969000.0,2023-12-31
Assets,CY2023Q4I,1041514,580592000.0,2023-12-31
Assets,CY2023Q4I,1042893,475300000.0,2023-12-31
Assets,CY2023Q4I,1043000,621460000.0,2023-12-31
Assets,CY2023Q4I,1043186,81299000.0,2023-12-31
Assets,CY2023Q4I,1043604,9518500000.0,2023-12-31
Assets,CY2023Q4I,1044777,289191000.0,2023-12-31
Assets,CY2023Q4I,1045810,65728000000.0,2024-01-28
Assets,CY2023Q4I,1046102,12037400000.0,2023-12-31
Assets,CY2023Q4I,1046257,7642000000.0,2023-12-31
Assets,CY2023Q4I,1046311,2394799000.0,2023-12-31
Assets,CY2023Q4I,1047335,1310796000.0,2023-12-31
Assets,CY2023Q4I,1047340,3184100000.0,2023-12-29
Assets,CY2023Q4I,1048268,1042019000.0,2023-12-31
Assets,CY2023Q4I,1048477,6841603000.0,2023-12-31
Assets,CY2023Q4I,1049521,2436252000.0,2023-12-29
Assets,CY2023Q4I,1050377,1188381000.0,2023-12-31
Assets,CY2023Q4I,1050446,4762528000.0,2023-12-31
Assets,CY2023Q4I,1050797,2939013000.0,2023-12-31
Assets,CY2023Q4I,1050825,2246900000.0,2023-11-24
Assets,CY2023Q4I,1051470,38527000000.0,2023-12-31
Assets,CY2023Q4I,1051627,358701000.0,2023-12-31
Assets,CY2023Q4I,1053369,74696279.0,2023-12-31
Assets,CY2023Q4I,1057060,2526507000.0,2023-12-31
Assets,CY2023Q4I,1057352,8919700000.0,2023-12-31
Assets,CY2023Q4I,1058090,8044362000.0,2023-12-31
Assets,CY2023Q4I,1058290,18483000000.0,2023-12-31
Assets,CY2023Q4I,1058623,1440301000.0,2023-12-31
Assets,CY2023Q4I,1059556,14622000000.0,2023-12-31
Assets,CY2023Q4I,1060955,16864783000.0,2023-12-31
Assets,CY2023Q4I,1065059,796200000.0,2023-12-31
Assets,CY2023Q4I,1065088,21620000000.0,2023-12-31
Assets,CY2023Q4I,1065837,7547351000.0,2023-12-31
Assets,CY2023Q4I,1066194,125443000.0,2023-12-31
Assets,CY2023Q4I,1066605,1141591000.0,2023-12-31
Assets,CY2023Q4I,1067837,1900440000.0,2023-12-31
Assets,CY2023Q4I,1069878,932885000.0,2023-12-31
Assets,CY2023Q4I,1069899,972708000.0,2023-12-31
Assets,CY2023Q4I,1070235,1400000000.0,2023-11-30
Assets,CY2023Q4I,1070412,8626657000.0,2023-12-31
Assets,CY2023Q4I,1070494,748956000.0,2023-12-31
Assets,CY2023Q4I,1076930,1226056000.0,2023-12-31
Assets,CY2023Q4I,1078075,2589799000.0,2023-12-31
Assets,CY2023Q4I,1078207,140117000.0,2023-12-31
Assets,CY2023Q4I,1081316,137840000000.0,2023-12-31
Assets,CY2023Q4I,1082554,7167000000.0,2023-12-31
Assets,CY2023Q4I,1084048,3471022000.0,2023-12-31
Assets,CY2023Q4I,1084201,13612020000.0,2023-12-31
Assets,CY2023Q4I,1084765,524864000.0,2023-11-25
Assets,CY2023Q4I,1084869,1191710000.0,2023-12-31
Assets,CY2023Q4I,1084991,478729000.0,2023-12-31
Assets,CY2023Q4I,1086434,337517000.0,2023-12-31
Assets,CY2023Q4I,1088034,106934670.0,2023-12-31
Assets,CY2023Q4I,1088856,621517000.0,2023-12-31
Assets,CY2023Q4I,1090872,10948000000.0,2024-01-31
Assets,CY2023Q4I,1092699,823844000.0,2023-12-31
Assets,CY2023Q4I,1093691,4902738000.0,2023-12-31
Assets,CY2023Q4I,1094285,14527900000.0,2023-12-31
Assets,CY2023Q4I,1096056,372100000.0,2023-12-31
Assets,CY2023Q4I,1097149,6083877000.0,2023-12-31
Assets,CY2023Q4I,1099160,574267938.0,2023-12-31
Assets,CY2023Q4I,1099590,17612000000.0,2023-12-31
Assets,CY2023Q4I,1099800,9363200000.0,2023-12-31
Assets,CY2023Q4I,1100682,8195001000.0,2023-12-30
Assets,CY2023Q4I,1101239,32651000000.0,2023-12-31
Assets,CY2023Q4I,1101396,424904000.0,2023-12-30
Assets,CY2023Q4I,1102993,835513000.0,2023-12-31
Assets,CY2023Q4I,1104485,4484255000.0,2023-12-31
Assets,CY2023Q4I,1104506,1329837000.0,2023-12-31
Assets,CY2023Q4I,1107843,812618000.0,2023-12-31
Assets,CY2023Q4I,1108109,14455000000.0,2023-12-31
Assets,CY2023Q4I,1109345,1133807000.0,2023-12-31
Assets,CY2023Q4I,1109354,4249900000.0,2023-12-31
Assets,CY2023Q4I,1111485,182550000.0,2023-12-31
Assets,CY2023Q4I,1111928,2698898000.0,2023-12-31
Assets,CY2023Q4I,1114483,2942653000.0,2023-12-31
Assets,CY2023Q4I,1114925,151623000.0,2023-12-31
Assets,CY2023Q4I,1114995,359409000.0,2023-12-31
Assets,CY2023Q4I,1116463,482845000.0,2023-12-31
Assets,CY2023Q4I,1117171,281155260.0,2023-12-31
Assets,CY2023Q4I,1118417,515174000.0,2023-12-31
Assets,CY2023Q4I,1121484,1046486000.0,2023-12-31
Assets,CY2023Q4I,1122904,847142000.0,2023-12-31
Assets,CY2023Q4I,1123494,137366000.0,2023-12-31
Assets,CY2023Q4I,1124140,6471334000.0,2023-12-31
Assets,CY2023Q4I,1124524,957744000.0,2023-12-31
Assets,CY2023Q4I,1124796,306803000.0,2023-12-31
Assets,CY2023Q4I,1124804,1572876000.0,2023-12-31
Assets,CY2023Q4I,1124941,6207700000.0,2023-12-31
Assets,CY2023Q4I,1125345,298418000.0,2023-12-31
Assets,CY2023Q4I,1125376,4177541000.0,2023-12-31
Assets,CY2023Q4I,1127537,177781000.0,2023-12-31
Assets,CY2023Q4I,1130713,635818000.0,2023-12-31
Assets,CY2023Q4I,1132105,886205000.0,2024-02-03
Assets,CY2023Q4I,1133311,55382000.0,2023-12-31
Assets,CY2023Q4I,1133421,46544000000.0,2023-12-31
Assets,CY2023Q4I,1136893,54973000000.0,2023-12-31
Assets,CY2023Q4I,1137789,7149000000.0,2023-12-29
Assets,CY2023Q4I,1138118,22548000000.0,2023-12-31
Assets,CY2023Q4I,1140536,29090000000.0,2023-12-31
Assets,CY2023Q4I,1141103,681064000.0,2023-12-31
Assets,CY2023Q4I,1141391,42448000000.0,2023-12-31
Assets,CY2023Q4I,1142417,12078000000.0,2023-12-31
Assets,CY2023Q4I,1142750,2924394000.0,2023-12-31
Assets,CY2023Q4I,1144215,3463900000.0,2023-11-30
Assets,CY2023Q4I,1144879,480654000.0,2023-11-30
Assets,CY2023Q4I,1145986,703048000.0,2023-12-31
Assets,CY2023Q4I,1156375,129706100000.0,2023-12-31
Assets,CY2023Q4I,1158114,389186000.0,2023-12-31
Assets,CY2023Q4I,1158449,12276326000.0,2023-12-30
Assets,CY2023Q4I,1158895,346778000.0,2023-12-31
Assets,CY2023Q4I,1159036,1733270000.0,2023-12-31
Assets,CY2023Q4I,1159167,733698000.0,2023-12-30
Assets,CY2023Q4I,1160791,183974000.0,2023-12-31
Assets,CY2023Q4I,1162194,323067000.0,2023-12-31
Assets,CY2023Q4I,1163739,5277965000.0,2023-12-31
Assets,CY2023Q4I,1164727,55506000000.0,2023-12-31
Assets,CY2023Q4I,1165002,155167000.0,2023-12-31
Assets,CY2023Q4I,1167419,2051080000.0,2023-12-31
Assets,CY2023Q4I,1169445,431777000.0,2023-12-31
Assets,CY2023Q4I,1170010,27173250000.0,2023-11-30
Assets,CY2023Q4I,1171155,363044000.0,2023-12-31
Assets,CY2023Q4I,1171759,741934000.0,2023-12-31
Assets,CY2023Q4I,1177394,29412814000.0,2023-11-30
Assets,CY2023Q4I,1177648,428499000.0,2023-12-31
Assets,CY2023Q4I,1178670,3829880000.0,2023-12-31
Assets,CY2023Q4I,1178697,56043000.0,2023-12-31
Assets,CY2023Q4I,1178879,777880000.0,2023-12-31
Assets,CY2023Q4I,1192448,940414000.0,2023-12-31
Assets,CY2023Q4I,1193311,36194000000.0,2023-12-31
Assets,CY2023Q4I,1195734,252460000.0,2023-12-31
Assets,CY2023Q4I,1200375,136561000.0,2023-12-31
Assets,CY2023Q4I,1201792,557386000.0,2023-12-31
Assets,CY2023Q4I,1210677,1630654000.0,2023-12-31
Assets,CY2023Q4I,1210708,60958000.0,2023-12-31
Assets,CY2023Q4I,1217234,466826000.0,2023-12-31
Assets,CY2023Q4I,1227636,115831000.0,2023-12-31
Assets,CY2023Q4I,1253176,77617000.0,2023-12-31
Assets,CY2023Q4I,1254699,11720000000.0,2023-12-31
Assets,CY2023Q4I,1261333,2971290000.0,2024-01-31
Assets,CY2023Q4I,1262039,7258900000.0,2023-12-31
Assets,CY2023Q4I,1262823,21035000000.0,2023-12-31
Assets,CY2023Q4I,1262976,1947989000.0,2023-12-31
Assets,CY2023Q4I,1267565,1143308000.0,2023-12-31
Assets,CY2023Q4I,1267602,153524000.0,2023-12-31
Assets,CY2023Q4I,1269238,30865000000.0,2023-12-31
Assets,CY2023Q4I,1274494,10365132000.0,2023-12-31
Assets,CY2023Q4I,1275014,1867700000.0,2023-12-29
Assets,CY2023Q4I,1275158,368095000.0,2024-01-02
Assets,CY2023Q4I,1275187,499623000.0,2023-11-30
Assets,CY2023Q4I,1278027,3463290000.0,2023-12-30
Assets,CY2023Q4I,1280058,2912400000.0,2023-12-31
Assets,CY2023Q4I,1280263,657655000.0,2024-01-31
Assets,CY2023Q4I,1280452,2434353000.0,2023-12-31
Assets,CY2023Q4I,1281845,102363835.0,2023-11-30
Assets,CY2023Q4I,1286613,345249000.0,2023-12-31
Assets,CY2023Q4I,1286681,1674899000.0,2023-12-31
Assets,CY2023Q4I,1288469,1080257000.0,2023-12-31
Assets,CY2023Q4I,1288847,1494568000.0,2023-12-31
Assets,CY2023Q4I,1289460,2793376000.0,2023-12-26
Assets,CY2023Q4I,1289636,66293845.0,2023-12-31
Assets,CY2023Q4I,1289945,227684000.0,2023-12-31
Assets,CY2023Q4I,1293282,699888000.0,2023-12-31
Assets,CY2023Q4I,1294133,326194000.0,2023-12-31
Assets,CY2023Q4I,1294404,947011000.0,2023-12-31
Assets,CY2023Q4I,1295947,3339753000.0,2023-12-31
Assets,CY2023Q4I,1296774,51229597.0,2023-12-31
Assets,CY2023Q4I,1297184,1512912000.0,2023-12-31
Assets,CY2023Q4I,1297989,1441972000.0,2023-12-31
Assets,CY2023Q4I,1302028,255731000.0,2023-12-31
Assets,CY2023Q4I,1305168,310124000.0,2023-12-31
Assets,CY2023Q4I,1308547,2935529000.0,2023-12-29
Assets,CY2023Q4I,1309402,1939322000.0,2023-12-31
Assets,CY2023Q4I,1313275,216107000.0,2023-12-31
Assets,CY2023Q4I,1314727,1109990000.0,2023-12-30
Assets,CY2023Q4I,1315098,6168078000.0,2023-12-31
Assets,CY2023Q4I,1316517,495456599.0,2023-12-31
Assets,CY2023Q4I,1316835,10499452000.0,2023-12-31
Assets,CY2023Q4I,1317630,13124000000.0,2023-12-31
Assets,CY2023Q4I,1317945,100234000.0,2023-12-31
Assets,CY2023Q4I,1318008,664226000.0,2024-02-03
Assets,CY2023Q4I,1318220,17915876000.0,2023-12-31
Assets,CY2023Q4I,1318605,106618000000.0,2023-12-31
Assets,CY2023Q4I,1319161,8991000000.0,2023-12-31
Assets,CY2023Q4I,1319229,1338132000.0,2023-12-31
Assets,CY2023Q4I,1319947,2076232000.0,2024-02-03
Assets,CY2023Q4I,1320414,7689631000.0,2023-12-31
Assets,CY2023Q4I,1321655,4522425000.0,2023-12-31
Assets,CY2023Q4I,1321732,1556305000.0,2023-12-31
Assets,CY2023Q4I,1322439,1147954000.0,2023-12-31
Assets,CY2023Q4I,1325618,92156098.0,2023-12-31
Assets,CY2023Q4I,1325702,420491000.0,2023-12-31
Assets,CY2023Q4I,1326200,1141902000.0,2023-12-31
Assets,CY2023Q4I,1326732,965135000.0,2023-12-31
Assets,CY2023Q4I,1327318,204320000.0,2023-12-31
Assets,CY2023Q4I,1327567,18292000000.0,2024-01-31
Assets,CY2023Q4I,1327811,16452000000.0,2024-01-31
Assets,CY2023Q4I,1328919,697210674.0,2023-12-31
Assets,CY2023Q4I,1329099,57291000000.0,2023-12-31
Assets,CY2023Q4I,1333274,2662578000.0,2023-12-31
Assets,CY2023Q4I,1333493,1113345000.0,2023-12-31
Assets,CY2023Q4I,1334036,4643834000.0,2023-12-31
Assets,CY2023Q4I,1334978,4722475000.0,2023-12-31
Assets,CY2023Q4I,1336917,5044506000.0,2023-12-31
Assets,CY2023Q4I,1337013,102915000.0,2023-12-31
Assets,CY2023Q4I,1337298,367081000.0,2023-12-31
Assets,CY2023Q4I,1338749,3431256000.0,2023-12-31
Assets,CY2023Q4I,1338940,1077266000.0,2023-12-31
Assets,CY2023Q4I,1340476,124317000.0,2023-12-31
Assets,CY2023Q4I,1341170,424673334.0,2023-12-31
Assets,CY2023Q4I,1341766,1536396000.0,2023-12-31
Assets,CY2023Q4I,1345016,1014723000.0,2023-12-31
Assets,CY2023Q4I,1345126,3325141000.0,2023-12-31
Assets,CY2023Q4I,1346610,483892000.0,2023-12-31
Assets,CY2023Q4I,1347178,648440000.0,2023-12-31
Assets,CY2023Q4I,1351636,138708000.0,2023-12-31
Assets,CY2023Q4I,1356576,1277673000.0,2023-12-31
Assets,CY2023Q4I,1359841,5640314000.0,2023-12-30
Assets,CY2023Q4I,1360214,312164000.0,2023-12-31
Assets,CY2023Q4I,1362004,2011772000.0,2023-12-31
Assets,CY2023Q4I,1364479,7061000000.0,2023-12-31
Assets,CY2023Q4I,1364954,1727235000.0,2023-12-31
Assets,CY2023Q4I,1366561,1337479000.0,2024-01-31
Assets,CY2023Q4I,1367644,1823200000.0,2023-12-31
Assets,CY2023Q4I,1368458,2731386000.0,2023-12-31
Assets,CY2023Q4I,1368514,329182000.0,2023-12-31
Assets,CY2023Q4I,1369241,3661136000.0,2023-12-31
Assets,CY2023Q4I,1369568,470114000.0,2023-12-31
Assets,CY2023Q4I,1372612,1241163000.0,2024-01-31
Assets,CY2023Q4I,1373715,17387000000.0,2023-12-31
Assets,CY2023Q4I,1375365,5405000000.0,2023-12-31
Assets,CY2023Q4I,1378992,16144000000.0,2023-12-30
Assets,CY2023Q4I,1381640,8335072000.0,2023-12-31
Assets,CY2023Q4I,1382101,470736000.0,2023-12-31
Assets,CY2023Q4I,1382821,1153648000.0,2023-12-31
Assets,CY2023Q4I,1384195,1376496392.0,2023-12-31
Assets,CY2023Q4I,1384905,1944913000.0,2023-12-31
Assets,CY2023Q4I,1385157,23071000000.0,2023-12-29
Assets,CY2023Q4I,1386278,4817122000.0,2023-12-31
Assets,CY2023Q4I,1386716,3028255000.0,2023-12-31
Assets,CY2023Q4I,1387467,1176346000.0,2023-12-31
Assets,CY2023Q4I,1388658,433144000.0,2023-12-31
Assets,CY2023Q4I,1389050,2655950000.0,2023-12-31
Assets,CY2023Q4I,1391135,51346651.0,2023-12-31
Assets,CY2023Q4I,1392972,421833000.0,2023-12-31
Assets,CY2023Q4I,1393052,5910920000.0,2024-01-31
Assets,CY2023Q4I,1393434,252060000.0,2023-12-31
Assets,CY2023Q4I,1393584,589705000.0,2023-12-31
Assets,CY2023Q4I,1393883,225202000.0,2023-12-31
Assets,CY2023Q4I,1396814,1574386000.0,2023-12-31
Assets,CY2023Q4I,1397047,156490377.0,2023-12-31
Assets,CY2023Q4I,1397702,265309000.0,2023-12-31
Assets,CY2023Q4I,1398659,4805713000.0,2023-12-31
Assets,CY2023Q4I,1398987,5839000000.0,2023-12-31
Assets,CY2023Q4I,1399520,317245000.0,2023-12-31
Assets,CY2023Q4I,1401667,230528000.0,2023-12-31
Assets,CY2023Q4I,1402436,18102500000.0,2023-12-31
Assets,CY2023Q4I,1403161,91409000000.0,2023-12-31
Assets,CY2023Q4I,1403568,5707011000.0,2024-02-03
Assets,CY2023Q4I,1404655,3071392000.0,2023-12-31
Assets,CY2023Q4I,1405495,1770814000.0,2023-12-31
Assets,CY2023Q4I,1406666,941865000.0,2023-12-31
Assets,CY2023Q4I,1409269,93654000.0,2023-12-31
Assets,CY2023Q4I,1409375,65410000.0,2023-12-31
Assets,CY2023Q4I,1410384,1201425000.0,2023-12-31
Assets,CY2023Q4I,1411207,5025000000.0,2023-12-31
Assets,CY2023Q4I,1413447,24353000000.0,2023-12-31
Assets,CY2023Q4I,1413898,62234000.0,2023-12-31
Assets,CY2023Q4I,1415404,57108894000.0,2023-12-31
Assets,CY2023Q4I,1415921,5147566000.0,2023-12-31
Assets,CY2023Q4I,1417892,478351000.0,2023-12-31
Assets,CY2023Q4I,1418135,52130000000.0,2023-12-31
Assets,CY2023Q4I,1418819,2661775000.0,2023-12-31
Assets,CY2023Q4I,1419275,128665000.0,2023-12-31
Assets,CY2023Q4I,1420800,4509334000.0,2023-12-31
Assets,CY2023Q4I,1421517,252974000.0,2023-12-31
Assets,CY2023Q4I,1422930,695243000.0,2023-12-31
Assets,CY2023Q4I,1423221,813420000.0,2024-01-31
Assets,CY2023Q4I,1423774,823836000.0,2024-01-31
Assets,CY2023Q4I,1423902,12471607000.0,2023-12-31
Assets,CY2023Q4I,1425450,438745000.0,2023-12-31
Assets,CY2023Q4I,1428336,3163790000.0,2024-01-31
Assets,CY2023Q4I,1428439,4261792000.0,2023-12-31
Assets,CY2023Q4I,1429260,167526000.0,2023-12-31
Assets,CY2023Q4I,1429764,428519000.0,2023-12-31
Assets,CY2023Q4I,1430725,2171780000.0,2023-12-31
Assets,CY2023Q4I,1431695,742819000.0,2023-12-31
Assets,CY2023Q4I,1432133,183736000.0,2023-12-31
Assets,CY2023Q4I,1433195,408889000.0,2023-12-31
Assets,CY2023Q4I,1434588,930463000.0,2023-12-31
Assets,CY2023Q4I,1434621,802759000.0,2023-12-31
Assets,CY2023Q4I,1434868,205796000.0,2023-12-31
Assets,CY2023Q4I,1436208,506742000.0,2023-12-31
Assets,CY2023Q4I,1437226,105227000.0,2023-12-31
Assets,CY2023Q4I,1437352,1025885000.0,2023-12-31
Assets,CY2023Q4I,1437402,297579000.0,2023-12-31
Assets,CY2023Q4I,1438133,952658000.0,2023-12-31
Assets,CY2023Q4I,1438423,67303000.0,2023-12-31
Assets,CY2023Q4I,1438533,788913000.0,2023-12-31
Assets,CY2023Q4I,1441816,2869642000.0,2024-01-31
Assets,CY2023Q4I,1442145,4366100000.0,2023-12-31
Assets,CY2023Q4I,1442236,177119000.0,2023-12-31
Assets,CY2023Q4I,1443646,6474728000.0,2023-12-31
Assets,CY2023Q4I,1444380,635713000.0,2023-12-31
Assets,CY2023Q4I,1448431,183374000.0,2023-12-31
Assets,CY2023Q4I,1450704,71235743.0,2023-12-31
Assets,CY2023Q4I,1453593,92612000.0,2023-12-31
Assets,CY2023Q4I,1455684,804080000.0,2023-12-31
Assets,CY2023Q4I,1459200,1439563000.0,2023-12-31
Assets,CY2023Q4I,1459417,1459683000.0,2023-12-31
Assets,CY2023Q4I,1459839,230425000.0,2023-12-31
Assets,CY2023Q4I,1460329,93617000.0,2023-12-31
Assets,CY2023Q4I,1463101,3383012000.0,2023-12-31
Assets,CY2023Q4I,1467623,2983500000.0,2023-12-31
Assets,CY2023Q4I,1468328,1024426000.0,2023-12-31
Assets,CY2023Q4I,1468666,724779000.0,2024-02-02
Assets,CY2023Q4I,1472072,852680000.0,2023-12-31
Assets,CY2023Q4I,1474432,3655760000.0,2024-02-04
Assets,CY2023Q4I,1474735,5093312000.0,2023-12-31
Assets,CY2023Q4I,1474903,178517000.0,2023-12-31
Assets,CY2023Q4I,1476840,176784000.0,2023-12-31
Assets,CY2023Q4I,1477246,143673509.0,2023-12-31
Assets,CY2023Q4I,1477333,2759767000.0,2023-12-31
Assets,CY2023Q4I,1477720,961960000.0,2024-01-31
Assets,CY2023Q4I,1477815,856557000.0,2023-12-31
Assets,CY2023Q4I,1478320,661134000.0,2023-12-31
Assets,CY2023Q4I,1479290,478454000.0,2023-12-31
Assets,CY2023Q4I,1479681,398245497.0,2023-12-31
Assets,CY2023Q4I,1481646,785471000.0,2023-11-30
Assets,CY2023Q4I,1483994,8948000000.0,2023-12-31
Assets,CY2023Q4I,1484612,313801000.0,2023-12-31
Assets,CY2023Q4I,1484769,1232640000.0,2023-12-31
Assets,CY2023Q4I,1484778,249967000.0,2023-12-31
Assets,CY2023Q4I,1486159,6926150000.0,2023-12-31
Assets,CY2023Q4I,1487952,471566000.0,2023-12-31
Assets,CY2023Q4I,1489096,805088000.0,2023-12-31
Assets,CY2023Q4I,1491419,65830000.0,2023-12-31
Assets,CY2023Q4I,1492422,788730000.0,2023-12-31
Assets,CY2023Q4I,1492691,12870765000.0,2023-12-31
Assets,CY2023Q4I,1493594,1650802000.0,2023-12-29
Assets,CY2023Q4I,1493761,149967000.0,2023-12-31
Assets,CY2023Q4I,1494259,918927000.0,2023-12-31
Assets,CY2023Q4I,1494582,768207092.0,2023-12-31
Assets,CY2023Q4I,1495320,380786000.0,2024-02-03
Assets,CY2023Q4I,1495932,385668000.0,2023-12-31
Assets,CY2023Q4I,1496963,921759000.0,2023-12-31
Assets,CY2023Q4I,1499543,1786698000.0,2023-12-31
Assets,CY2023Q4I,1499832,652049000.0,2023-12-31
Assets,CY2023Q4I,1500435,967951000.0,2023-12-31
Assets,CY2023Q4I,1501585,11215000000.0,2023-12-31
Assets,CY2023Q4I,1501989,201792000.0,2023-12-31
Assets,CY2023Q4I,1503274,428567000.0,2023-12-31
Assets,CY2023Q4I,1504776,580312000.0,2023-12-31
Assets,CY2023Q4I,1505155,870024000.0,2023-12-31
Assets,CY2023Q4I,1505952,225660000.0,2024-01-31
Assets,CY2023Q4I,1506293,3594405000.0,2023-12-31
Assets,CY2023Q4I,1509223,69700000.0,2023-12-31
Assets,CY2023Q4I,1510593,468686000.0,2023-12-31
Assets,CY2023Q4I,1511737,1334913000.0,2023-12-31
Assets,CY2023Q4I,1512673,33031308000.0,2023-12-31
Assets,CY2023Q4I,1514705,1660400000.0,2023-12-31
Assets,CY2023Q4I,1515673,1491013000.0,2023-12-31
Assets,CY2023Q4I,1516513,1000649000.0,2023-12-31
Assets,CY2023Q4I,1517022,241703000.0,2023-12-31
Assets,CY2023Q4I,1517175,1705306000.0,2023-12-29
Assets,CY2023Q4I,1517228,9332500000.0,2023-12-31
Assets,CY2023Q4I,1517375,396585000.0,2023-12-31
Assets,CY2023Q4I,1517396,1133905000.0,2023-12-31
Assets,CY2023Q4I,1520697,5358841000.0,2023-12-31
Assets,CY2023Q4I,1521036,1651149000.0,2023-12-31
Assets,CY2023Q4I,1521332,24427000000.0,2023-12-31
Assets,CY2023Q4I,1522540,1589691000.0,2023-12-31
Assets,CY2023Q4I,1522767,196123000.0,2023-12-31
Assets,CY2023Q4I,1524472,16112000000.0,2023-12-31
Assets,CY2023Q4I,1524741,2096593000.0,2023-12-31
Assets,CY2023Q4I,1524931,476634000.0,2023-12-31
Assets,CY2023Q4I,1526520,2537000000.0,2023-12-31
Assets,CY2023Q4I,1527508,6395000000.0,2023-12-31
Assets,CY2023Q4I,1527753,225099000.0,2023-12-31
Assets,CY2023Q4I,1528129,5149581000.0,2023-12-31
Assets,CY2023Q4I,1528287,107651000.0,2023-12-31
Assets,CY2023Q4I,1528356,330555000.0,2023-12-31
Assets,CY2023Q4I,1529274,399825000.0,2023-12-31
Assets,CY2023Q4I,1529628,346300000.0,2023-12-31
Assets,CY2023Q4I,1530804,6134000000.0,2023-12-31
Assets,CY2023Q4I,1531048,674235000.0,2023-12-31
Assets,CY2023Q4I,1531177,166651000.0,2023-12-31
Assets,CY2023Q4I,1531978,332683000.0,2023-12-31
Assets,CY2023Q4I,1532286,401984000.0,2023-12-31
Assets,CY2023Q4I,1533924,737674000.0,2023-12-31
Assets,CY2023Q4I,1534675,962717000.0,2023-12-31
Assets,CY2023Q4I,1537054,781539000.0,2023-12-31
Assets,CY2023Q4I,1539838,29001000000.0,2023-12-31
Assets,CY2023Q4I,1539850,83345528.0,2023-12-31
Assets,CY2023Q4I,1543151,38699000000.0,2023-12-31
Assets,CY2023Q4I,1544522,1456772000.0,2023-12-31
Assets,CY2023Q4I,1547459,663157000.0,2023-12-31
Assets,CY2023Q4I,1549346,1036015000.0,2023-12-31
Assets,CY2023Q4I,1549922,2494198000.0,2023-12-31
Assets,CY2023Q4I,1550695,99030000.0,2023-12-31
Assets,CY2023Q4I,1551306,756620000.0,2023-12-31
Assets,CY2023Q4I,1552033,11105100000.0,2023-12-31
Assets,CY2023Q4I,1552800,316672000.0,2023-12-31
Assets,CY2023Q4I,1555279,202981000.0,2023-12-31
Assets,CY2023Q4I,1555280,14286000000.0,2023-12-31
Assets,CY2023Q4I,1556898,83807000.0,2023-12-31
Assets,CY2023Q4I,1559865,2060263000.0,2023-12-31
Assets,CY2023Q4I,1560241,121540000.0,2023-12-31
Assets,CY2023Q4I,1561550,3936072000.0,2023-12-31
Assets,CY2023Q4I,1562088,953957000.0,2023-12-31
Assets,CY2023Q4I,1562151,222089000.0,2023-12-31
Assets,CY2023Q4I,1563190,1160300000.0,2023-12-31
Assets,CY2023Q4I,1564180,1596490000.0,2023-12-31
Assets,CY2023Q4I,1564408,7967758000.0,2023-12-31
Assets,CY2023Q4I,1564902,2625046000.0,2023-12-31
Assets,CY2023Q4I,1565687,653528000.0,2023-12-31
Assets,CY2023Q4I,1567514,728295000.0,2023-12-31
Assets,CY2023Q4I,1568100,925306000.0,2024-01-31
Assets,CY2023Q4I,1570562,188998000.0,2023-12-31
Assets,CY2023Q4I,1571996,82126000000.0,2024-02-02
Assets,CY2023Q4I,1573221,446923000.0,2023-12-31
Assets,CY2023Q4I,1575828,2013007000.0,2023-12-31
Assets,CY2023Q4I,1576280,1786421000.0,2023-12-31
Assets,CY2023Q4I,1576427,2391549000.0,2023-12-31
Assets,CY2023Q4I,1576789,1804136000.0,2023-12-31
Assets,CY2023Q4I,1577526,1063989000.0,2024-01-31
Assets,CY2023Q4I,1579091,4727000000.0,2023-12-31
Assets,CY2023Q4I,1579684,2181247000.0,2023-12-31
Assets,CY2023Q4I,1579733,275178000.0,2023-12-31
Assets,CY2023Q4I,1579877,5582900000.0,2023-12-31
Assets,CY2023Q4I,1580560,1079731000.0,2023-12-31
Assets,CY2023Q4I,1580808,389809000.0,2023-12-31
Assets,CY2023Q4I,1580864,1475422000.0,2023-12-31
Assets,CY2023Q4I,1581760,321717000.0,2023-12-31
Assets,CY2023Q4I,1581804,2202685000.0,2023-12-31
Assets,CY2023Q4I,1582961,1460967000.0,2023-12-31
Assets,CY2023Q4I,1583708,2321407000.0,2024-01-31
Assets,CY2023Q4I,1584549,463989000.0,2023-12-31
Assets,CY2023Q4I,1585364,10809100000.0,2023-12-31
Assets,CY2023Q4I,1585521,9929793000.0,2024-01-31
Assets,CY2023Q4I,1585689,15401000000.0,2023-12-31
